Item,Description,Category,Fqty,Shortage,SupplierID
4894655,Die cut accessories AA513 TELE Conductive cloth single-sided tape,351. Package accessories -06. Other auxiliary materials,5188,0,J7
4896749,Die cut accessories AC077 MOTOR pressing foam -2,351. Package accessories -06. Other auxiliary materials,16866,0,O14
4896851,Silica gel accessories AC077 LCM Silicone sleeve,351. Package accessories -06. Other auxiliary materials,17159,0,M19
4896973,Die cut accessories AA531 Key FPC Supporting foam 2,351. Package accessories -06. Other auxiliary materials,24600,0,O14
5006584,Carton AA498 356*226*216mm IN,351. Package accessories -30. Code box,1133,0,M15
5172427,CPE bag AC029 OPPO 84.5mm*170mm*0.07mm Non antistatic Low configuration India/South Asia/Asia-Pacific/EMEA general CPEbag Huaqin,351. Package accessories -08. Small packaging materials,5840,0,O19
5007366,Start guide AA513 OnePlus V1.0 Export IN,351. Package accessories -08. Small packaging materials,4889,0,O16
6.13E+11,Packing  box card AA531 OnePlus 140mm*70mm*0.35mm General General,351. Package accessories -01. Color box,19959,0,O16
6.12E+11,Protective shell AA543 TPU blue IN,351. Package accessories-24. Protective shell,77493,0,J4
6.13E+11,Packing  box AB707 realme 184mm*98mm*62.5mm Export IN narzo Version,351. Package accessories -01. Color box,7157,5443,M15
8350869,Chip capacitor 25V 1P ?0.25P NP0 0201,317.General Electronic Materials-06.CAPACITOR,0,0,O28
9120171,Memory IC KMGD6001BM-B421 FBGA,313.platform solution 03.storage IC,0,0,O37
9110268,Nest plate for IC SDR-865-0-PSP486-TR-05-0,313.platform solution 01. Chip IC,0,0,J3
9110341,Nest plate for IC MT6691SVP/A WLCSP,313.platform solution 01. Chip IC,0,0,J2
4881654,Conductive foam for RF shielding cover FA205 Single side with glue,351. Package accessories -06. Other auxiliary materials,0,0,J7
9440716,Full fit screen DI0649JN03,311.Screen Type-03.laminated Screen,0,0,O38
9110486,Nest plate for IC MT6315BP/B WLCSP,313.platform solution 01. Chip IC,0,0,J2
9120375,Memory IC MT53D1536M64D8EG-046 WT:A FBGA,313.platform solution 03.storage IC,0,0,O37
9120379,Memory IC KM5P9001DM-B424 FBGA,313.platform solution 03.storage IC,0,0,O37
4722778,Main shield backcover AA438 Black glass,321.Structural Parts-07.Lens,0,0,J4
4890042,Capacitive touch screen protective film(UV) AA201 transparent,351. Package accessories -06. Other auxiliary materials,0,0,M5
4890326,Capacitive touch screen protective film AB327 0.13mm 2D Huaqin,351. Package accessories -06. Other auxiliary materials,0,0,O19
9491418,Camera S5KJN1SQ03 50M 8.8*8.8*5.82mm 5P BTB F1A5001G,312.Camera-n/A,0,0,O20
4894965,Die out accessories AC057 battery cover StructualDoubleFacedAdhesiveTape,351. Package accessories -06. Other auxiliary materials,0,0,M11
3061861,Packed protective Case PC033 Hello 2020 Blue IML IN F15,343. Emerging accessories -03. Mobile phone accessories,49,0,J1
4806025,Showcase Props OPPO 1.2?0.55?1.1m 5 Mobilephoneholder overseas,711. Advertising Promotion Products -01. Display Class,18,0,M28
5700335-Y,3.0Lite Single experience desk 1.8?1.1?0.55m 3.0Lite Single experience desk,711. Advertising Promotion Products -01. Display Class,41,0,O14
5700407-Y,New Green LOGO for Outdoor H 1.0m,711. Advertising Promotion Products -01. Display Class,6,0,O14
5700504-Y,MALE T-Shirt Black 2020 (S),711. Advertising Promotion-05. Clothing category,1190,0,O33
5700509-Y,MALE T-Shirt Black 2020 (XXXL),711. Advertising Promotion-05. Clothing category,127,0,O33
5700647-Y,3.0 White Glass counter OPPO 1200*550*1100mm 3.0 SIS 3.0 White Glass counter,711. Advertising Promotion Products -01. Display Class,245,0,O14
5090134,Open Maintenance Table Type B 3.0 Sports Store 1200*650*800mm V01 Overseas_ OPPO India,711. Advertising Promotion Products -01. Display Class,18,0,O14
5381468,light box flex Hepburn 1800?900mm OPPO India,711. Advertising Promotion-04. Printing goods,10,0,O14
6.51E+11,Freestanding Wall Cabinet B canvas OPPO Hepburn (Reno8T KV) 1200?2000mm GSS-OPPO India,711. Advertising Promotion-04. Printing goods,3,0,O14
4971697,FPC semi-finished PAB046 -SA 21669 Wentai,210.boards-02.fpc Semi-FINISHED PRODUCTS (ODM),0,0,O19
4809438,Packaged earphone RMA201 IN White,344.Realme accessories -01.iot audio,0,0,M23
6052601,ODM Mobile Phone RMX3624(IN) Sandy Gold (64GB 4GB) Asia Wentai,160.MOBILE-03,0,0,O19
9181109,Fingerprint Sensor Module GF3956 13.56*2.18*1.3 LCN BTB AB089 A187 Coating Star silver No,317.General Electronic Materials-11.fingerprint Module,0,0,J6
4977235,FPC semi-finished products AB542 Screen 2269C Huaqin,210.boards-02.fpc Semi-FINISHED PRODUCTS (ODM),0,0,O19
4909070,Packed headset bare metal RMA2003 L Gold common,344.Realme accessories -01.iot audio,0,0,M23
4882382,Battery bottom foam RA501 single side adhesive QH,351. Package accessories -06. Other auxiliary materials,0,0,J7
2933053,SIM card lock sticker AA251 blue,321. Structural parts-01. Large Plastic,0,0,M6
4690016,realme watch main part Black RMW2103 Black,344.Realme accessories -n/a,0,0,M29
6207563,realme Watch 2 Pro RMA2006 Neo Grey IN -2,344.Realme accessories -02.ioT wear,0,0,M29
6.21E+11,Mainboard 65Q2PRO X21SD17 (8GB 1GB) Foreign Sales 9K92T SKD-N030103-011978-903 After sale CW,210.boards-21.motherboard after-Sales Service,0,0,M9
4890132,rear camera bracket doubule ADH AB257 black 64M-2,351. Package accessories -06. Other auxiliary materials,0,0,M11
4811384,LVDS Wire RMT102 43?/0.5/60/P-T/197/Z2/S  only for realme after-sales CH,344.Realme accessories -n/a,0,0,O27
4888640,Battery cover adhesive AA255 black double-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,M11
5019158,Packing box AB215(216D7) R IN 2#,351. Package accessories -01. Color box,0,0,M15
2929859,Power key RA128 purple CW,321. Structural parts-06. Buttons,0,0,O39
9180804,Fingerprint Sensor Module ET520JL 35.12?13.90?1.36 BTB RA511 YDA003 Coating Sky Blue,317.General Electronic Materials-11.fingerprint Module,0,0,J6
9180935,Fingerprint Sensor Module ET520JL 35.12?13.90?1.36 BTB RA511 A187 Coating Ultimate Black,317.General Electronic Materials-11.fingerprint Module,0,0,J6
9491297,Camera GC02M1-C24YB 2M 5.7*6.0*3.17 3P BTB HSU1317,312.Camera-n/A,0,0,O20
3202573,battery cover RA355 LOGO Black ash with cushion ZY,321. Structural parts -25. Large plastic (battery cap),0,0,O39
9180759,Touch Panel Assembly FPC1540 14.3*2.4*1.3 BTB FA219 YDA003 coating V black no bezel,317.General Electronic Materials-11.fingerprint Module,0,0,J6
9180484,Fingerprint reader GSL6150 45.23*27.28*1.54 BTB 9101-060031301 kaier coating black tarnish Huaqin,317.General Electronic Materials-11.fingerprint Module,0,0,O19
9490714,Camera GC2375H 2M 7.6*7.0*3.76 3P BTB 18601 G8P2-AL1810BF V2 HQ,312.Camera-n/A,0,0,O19
6056057,ODM Mobile Phone RMX3627(IN) Night Sea (64GB 4GB) Asia Wentai,160.MOBILE-03,0,0,O19
4888492,Battery cover double-sided tape AA275 black,351. Package accessories -06. Other auxiliary materials,0,0,M11
4889332,Touch screen protective film AB173 lucency,351. Package accessories -06. Other auxiliary materials,0,0,M19
4889579,Silicone Safety Shield AB179 Black Wentai,351. Package accessories -06. Other auxiliary materials,0,0,O19
6.51E+11,Light box canvas OnePlus 1880?1010mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus 2438.4?1219.2mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus 4000?1500mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
6.51E+11,Light box canvas OnePlus 4790?1690mm GSS-OnePlus India,711. Advertising Promotion-04. Printing goods,0,0,O33
5019190,Packing box AB215(21729) R IN,351. Package accessories -01. Color box,0,0,M15
5017288,Inner boxes 95.2?93?22 ( for after-service ),351. Package accessories -07. Big bag material,5675,0,M15
5018879,"Packing box AA035(20361) India, Pakistan",351. Package accessories -01. Color box,0,0,M15
3541862,Shield cover DD177-Official version of WIFI Copper-Nickel-Zinc Alloy,321. Structured parts-12.smt small hardware,0,0,J4
6201408,Packed realme N1 Sonic Electric Toothbrush RMH2013 IN Blue,344.Realme accessories -06.iot care,0,0,J6
4810754,Packed 18W mobile power RMA138 IN Yellow,344.Realme accessories -03.iot mobile phone peripheral,0,0,J8
9491120,Camera GC02M1B-C24Y0 2M 5.7*6.0*3.149mm 3P BTB AF236C,312.Camera-n/A,0,0,O20
4812849,Packed 18W 20000mAh power bank RMP2005 IN Black,344.Realme accessories -03.iot mobile phone peripheral,0,0,J8
3062313,Protective Shell AA701  transparent black TPU with Rubber stopper,351. Package accessories-24. Protective shell,0,0,J4
5700638-Y,/// 3.5 Table-end Flex 800*300mm (Beta2_F19-S),711. Advertising Promotion Products -01. Display Class,0,0,O14
9181093,Fingerprint Sensor Module GSL6159 13.56*2.18*1.3 LCN BTB AB089 A187 Coating silver purple No,317.General Electronic Materials-11.fingerprint Module,0,0,J6
2933252,SIM bracket AB215 Glacier Blue Wentai,321. Structural parts-01. Large Plastic,0,0,O19
5182270,Fragile sticker with realme logo F4mm Red,351. Package accessories -06. Other auxiliary materials,0,0,O16
4818210,Packaged power bank RTX2110 Yellow IN 12,344.Realme accessories -03.iot mobile phone peripheral,0,0,J8
4882040,USB rubber DD319 black,351. Package accessories -06. Other auxiliary materials,0,0,
4877531,Top water-proof PET RA105 Single-sided adhesive Wentai,351. Package accessories -06. Other auxiliary materials,0,0,O19
4810384,Packaged charging case Buds Air White,344.Realme accessories -07.iot others,0,0,M23
4885656,Main camera elec-sponge AA005 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,M11
8520191,Receiver 50mW 28O 9.0?8.0?2.0 Wentai,317.General Electronic Materials-08.Electroacoustic,0,0,O19
8710133,Vibration motor F8?3.0mm(ring) 3V 32O Integrated FPC,317. General Electronic Materials-12. Motor (Chongqing),0,0,O22
4874416,Power key FPC double-sided adhesive(side) BD121,351. Package accessories -06. Other auxiliary materials,0,0,M11
4530144,Mainbody of Watch realme watch main part RMW2106 Light Grey,343. Emerging accessories -01.iot accessories,0,0,M29
4909989,Right earphone TechLife Buds T100 Packed Right earphone RMA2109 Black IN after-sale,344.Realme accessories -01.iot audio,0,0,M23
6208431,realme Techlife Robot Vacuum(bundle) RMH2101 Black IN,344.Realme accessories -05.iot smart home,0,0,J6
4560114,Remote N030107-001410-001 20834 after sale,343. Emerging accessories -01.iot accessories,0,0,M9
6.21E+11,Remote 65Q2PRO X21SD17 Handset RC-005A 0 CBU-Y010301-000903-001 after sale CW,343. Emerging accessories -01.iot accessories,0,0,M9
5700447-Y,/// Reno4 Display Prop 170x200x63.6mm (Super VOOC Display),711. Advertising Promotion Products -01. Display Class,0,0,O14
5019567,Packing  box AB326 realme 177mm*91mm*63.5mm Export IN,351. Package accessories -01. Color box,0,0,M15
6.51E+11,3.5 Endcap Flex Dragonfly 734?374mm (Pilot) OPPO India,711. Advertising Promotion-04. Printing goods,0,0,O14
4816127,Power Adapter RMP2102 21697 5V or 9V2A India version USB Euhu off-white only for realme after-sales,341. Attachment -01. Adapter device,0,0,J6
5700442-Y,Outdoor White Green Gradient Logo 350mm,711. Advertising Promotion Products -01. Display Class,0,0,O14
3881073,pin A83 stainless,321. Structural parts -N/A,0,0,J4
4876097,front camera heatsink RA011 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,0,0,
3061944,Protective Shell RA539 transparent black TPU IN,351. Package accessories -07. Big bag material,0,0,J4
4560054,Option board Y010301-000140-001 21808 after sale,210.boards-01.pcb Semi-Finished Products,0,0,M9
3063008,Protective Shell AB373 transparent IN Wentai,351. Package accessories-24. Protective shell,0,0,O19
4811389,RF Wire RMT102 43'' (for BT) only for realme after-sales CH,344.Realme accessories -n/a,0,0,O27
4814575,Wire Buckle RMV2003 (for power wire)  only for realme after-sales CH,344.Realme accessories -n/a,0,0,O27
6671480,realme Buds 2 Neo RMA2016 Black IN (VN produced),344.Realme accessories -01.iot audio,0,0,M27
9166094,Voltage-Level Translator CSP PTN3222BUK 3.3V 1.8V 2 1.55mm*1.18mm*0.455mm,317.General Electronic Materials-N/A,0,0,O15
6.11E+11,Fingerprint sensor module JV0307 5.8mm*4.4mm*2.86 BTB AC128 80000917 UD BLACK,317.General Electronic Materials-11.fingerprint Module,0,0,J6
6.13E+11,Start guide AB729 realme V0.1 Export IN,351. Package accessories -07. Big bag material,0,0,O16
6.13E+11,Carton AB729 realme 363mm*233mm*220mm IN,351. Package accessories -30. Code box,0,0,M15
6.11E+11,Fingerprint sensor module GSL7002A 5.84mm*4.39mm*2.89 qiandeBTB AC124 80000731 UD,317.General Electronic Materials-11.fingerprint Module,0,0,J6
6230033,realme  refurbished TV Smart TV SLED 4K 139cm (55") Black IN public market factory refurbished,344.Realme accessories -04.ioT TV TV,1,0,O27
4908173,Mainboard RMV2101 HI 7A41T only for realme after-sales CW,210.boards-21.motherboard after-Sales Service,1,0,O27
8241075,Chip resistor    1/20W3.3K?5% 0201,317.General Electronic Materials-07.RSistor,1245000,0,O28
8350851,Chip capacitor 25v 10P ?0.5P NP0 0201,317.General Electronic Materials-06.CAPACITOR,98023,0,O28
8410346,chip inductor 5.1NH ?0.3NH 210mA 0201,317.General Electronic Materials-02.inductor,1530000,0,O28
9050282,Common usemode filter EXC14CE900U,316.rf devices-04.filter,2570000,0,O28
8080281,SMD field effect transistor PSMN4R2-30MLD SOT1210,317. General Electronic Materials-05. Diode,52500,0,J10
8241078,Chip resistor    1/20W15O?5% 0201,317.General Electronic Materials-07.RSistor,2260000,0,O28
9760406,BTB socket 40chip 0.35mm 0.60mm 206814-4022,331. Plug-in-N/A,82600,0,O22
8351034,Chip capacitor 50V 47P J NP0 0201,317.General Electronic Materials-06.CAPACITOR,1140000,0,O28
8410445,chip inductor 12NH?2% 500mA 0402 HQ-R,317.General Electronic Materials-02.inductor,442725,0,O28
8410478,chip inductor 6.8NH ?5% 400mA 0201 HQ,317.General Electronic Materials-02.inductor,100255,0,O28
8660120,ESD component LESD11D5.0CT5G ESD0201,317.General Electronic Materials-N/A,315000,0,J10
9760429,BTB socket 24pin 0.35mm 0.70mm OP27D-S024VA3-R15000,331. Plug-in-N/A,645000,0,O22
8410501,chip inductor 8.2NH ?3% 540mA 0402 HQ-R,317.General Electronic Materials-02.inductor,219915,0,O28
8410525,chip inductor 5.6NH?0.2NH 600mA 0402 HQ-R,317.General Electronic Materials-02.inductor,112950,0,O28
8241389,Chip resistor 1/32W 0O ?5% 01005,317.General Electronic Materials-07.RSistor,3160000,0,O28
8410535,Chip inductor 5.6nH ?3% 300mA 0201 HQ,317.General Electronic Materials-02.inductor,180000,0,O28
8241395,chip resistor 1/32W 51O ?5% 01005,317.General Electronic Materials-07.RSistor,1100000,0,O28
8241176,Precise SMD resistor 1/20W47K?1% 0201,317.General Electronic Materials-07.RSistor,1230000,0,O28
9150063,Sensor IC MMC5603NJ WLCSP,317.General Electronic Materials-09.Sensorsors,201543,0,O15
8420676,chip power inductor 1UH ?20% 2.6A(2.4A) 85mO TFM201208ALD-1R0MTCA No glue,317.General Electronic Materials-02.inductor,21817,0,O28
9770346,Earphone socket f3.5 ST-0331T00-05E-1A2H T/H,331. Plug-in-N/A,1074600,0,O22
8660154,ESD component LTVS20H20T5G DFN2020,317.General Electronic Materials-N/A,47682,0,J10
8241490,Chip resistor 1/16W 0O ?5% 0402 HQ,317.General Electronic Materials-07.RSistor,4550000,0,O19
8660173,ESD component PESD5V0L1BSF ESD0201 side conduction,317.General Electronic Materials-N/A,4482000,0,J10
8241532,Precise SMD resistor 1/20W 20K ?1% 0201 HQ,317.General Electronic Materials-07.RSistor,256920,0,O19
3882891,Shield cover ED139-HALL Copper-Nickel-Zinc Alloy,321. Structured parts-12.smt small hardware,65000,0,J4
8410695,chip inductor 1.8nH ?0.1 370mA 0201,317.General Electronic Materials-02.inductor,4875000,0,O28
8241599,Precise SMD resistor 1/20W 8.06O ?1% 0201,317.General Electronic Materials-07.RSistor,10380,0,O28
8420843,chip power inductor 0.24uH ?20% 5.9A (5.2A) 20mO TFM201210ALD-R24MTAA No glue,317.General Electronic Materials-02.inductor,83384,0,O28
9050775,Surface Acoustic Wave Filter SAFFB780MAA0F0A,316.rf devices-04.filter,6681,0,O32
3884687,The antenna shrapnel DD305 SUS 301-EH 0.65mm,321. Structured parts-12.smt small hardware,3726000,0,J4
9170775,Ordinary IC MP2762AGV DFN,317.General Electronic Materials-01.General IC,55644,0,O31
8420920,chip power inductor 1.0uH ?20% 3000 0.06O WIP201610S-1R0ML Wentai,317.General Electronic Materials-02.inductor,222000,0,O19
9000247,Antenna switch MXD8512AT QFN,316.RF Device-02.antenna Switch,110000,0,J9
8410861,chip inductor 6.2nH ?3% 200mA 01005,317.General Electronic Materials-02.inductor,280000,0,O28
8410872,chip inductor 22nH ?3% 110mA 01005,317.General Electronic Materials-02.inductor,400000,0,O28
9110432,Nest plate for IC MT6315NP/B WLCSP,313.platform solution 01. Chip IC,174432,0,J2
9820230,RF connector 818002131 2*2*0.56mm Huaqin,331. Plug-in-N/A,134355,0,O19
9050883,Surface Acoustic Wave Filter SAFFB2G45MA0F0A,316.rf devices-04.filter,1420000,0,O32
8351810,Chip capacitor 50V 33pF ?5% C0G 0201 Wentai,317.General Electronic Materials-06.CAPACITOR,1155000,0,O19
8242022,Chip resistor 1/20W 20O ?1% 0201 Wentai,317.General Electronic Materials-07.RSistor,175000,0,O19
8410943,chip inductor 0.6nH ?0.1nH 850mA 0201 B378,317.General Electronic Materials-02.inductor,7710000,0,O28
3886266,RF line clamp EE003 phosphor copper,321. Structured parts-12.smt small hardware,1892000,0,J4
9760522,BTB socket 24pin 0.35mm 0.7mm OP27D-S024VA3-R15000 Wentai,331. Plug-in-N/A,75000,0,O19
9050975,Surface Acoustic Wave Filter B39262B8894L210 Wentai,316.rf devices-04.filter,70000,0,O19
8352034,Chip capacitor 6.3V 10uF ?20% X5R 0402 Wentai,317.General Electronic Materials-06.CAPACITOR,3420000,0,O19
8421028,chip power inductor 1.0uH ?20% 3.2A(3.0A) 55mO MPSM201208BE1R0M21-LF Wentai,317.General Electronic Materials-02.inductor,70000,0,O19
8242094,Chip resistor 1/20W 47K F 0201 Huaqin,317.General Electronic Materials-07.RSistor,564469,0,O19
8352046,Chip capacitor 50V 330pF K X7R 0201 Huaqin,317.General Electronic Materials-06.CAPACITOR,110360,0,O19
9760528,BTB socket 10pin 0.35mm 1.9mm BAF92-10073-0507 Wentai,331. Plug-in-N/A,60000,0,O19
8421042,chip power inductor 10uH ?20% 1.0A(0.75A) 744mO MPIB252010-100M02-LF,317.General Electronic Materials-02.inductor,56000,0,O28
8411024,chip inductor 7.5nH ?3% 300mA 0201 Wentai,317.General Electronic Materials-02.inductor,300000,0,O19
9120367,Memory IC KM8F9001JM-B813 FGBA,313.platform solution 03.storage IC,85485,0,O37
8411056,chip inductor 4.3nH ?0.3nH 350mA 0201 Huaqin,317.General Electronic Materials-02.inductor,1170000,0,O19
8352089,Chip capacitor 25V 100nF ?20% X5R 0402 Huaqin,317.General Electronic Materials-06.CAPACITOR,421856,0,O19
8040358,SMD Schottky diode WSR4001D3A SOD-323F Wentai,317. General Electronic Materials-05. Diode,72000,0,O19
